id,lat,lon,name,address,neighborhood,source
osm-732217116,21.2866592,-157.8361916,,"Chateau Waikiki, 411, Hobron Lane, McCully, East Honolulu, Honolulu, Honolulu County, Hawaii, 96815, United States",honolulu,osm
osm-732217117,21.2881574,-157.8356381,,"Ala Wai Boulevard, McCully, Honolulu, Honolulu County, Hawaii, 96841, United States",honolulu,osm
osm-732217118,21.2871787,-157.8351551,,"The Waipuna, 469, Ena Road, McCully, Honolulu, Honolulu County, Hawaii, 96815, United States",honolulu,osm
osm-732217119,21.2858193,-157.8340205,,"Doubletree Alana Waikiki Hotel, Dudoit Lane, McCully, Honolulu, Honolulu County, Hawaii, 96830, United States",honolulu,osm
osm-732217120,21.2861384,-157.8337069,,"The Pavilion at Waikiki, 1925, Kalākaua Avenue, McCully, Honolulu, Honolulu County, Hawaii, 96815, United States",honolulu,osm
osm-732217121,21.2869048,-157.832857,,"Cream Pot, 444, Niu Street, McCully, Honolulu, Honolulu County, Hawaii, 96815, United States",honolulu,osm
osm-732217122,21.2873345,-157.8330597,,"McCully Street, McCully, Honolulu, Honolulu County, Hawaii, 96826, United States",honolulu,osm
osm-736666421,21.2842599,-157.8297423,,"ʻOlohana Street, Waikīkī, Honolulu, Honolulu County, Hawaii, 96926, United States",honolulu,osm
osm-736666422,21.2848749,-157.829867,,"Ala Wai Garden Plaza, 2055, Ala Wai Boulevard, Waikīkī, Honolulu, Honolulu County, Hawaii, 96815, United States",honolulu,osm
osm-736666423,21.283391,-157.828472,,"Launiu Street, Waikīkī, Honolulu, Honolulu County, Hawaii, 96815, United States",honolulu,osm
osm-736666424,21.2830348,-157.8279819,,"445, Kaiolu Street, Waikīkī, Honolulu, Honolulu County, Hawaii, 96815, United States",honolulu,osm
osm-736666425,21.2825716,-157.8282503,Aloha Towers Condominium Pool,"123 Store, Lewers Street, Kalakaua Shopping District, Waikīkī, Honolulu, Honolulu County, Hawaii, 96815, United States",honolulu,osm
osm-736666426,21.2826079,-157.8287555,,"Kaiolu Sunrise, 430, Kaiolu Street, Waikīkī, East Honolulu, Honolulu, Honolulu County, Hawaii, 96815, United States",honolulu,osm
osm-736666427,21.2823414,-157.8292023,,"Four Paddle, 2140, Kūhiō Avenue, Waikīkī, Honolulu, Honolulu County, Hawaii, 96815, United States",honolulu,osm
osm-736666429,21.2832229,-157.8289102,,"Launiu Street, Waikīkī, Honolulu, Honolulu County, Hawaii, 96815, United States",honolulu,osm
osm-736666432,21.2837905,-157.8289377,,"Hale Moani, 2115, Ala Wai Boulevard, Waikīkī, Honolulu, Honolulu County, Hawaii, 96815, United States",honolulu,osm
osm-768058361,21.6809202,-158.0356873,,"Makanale Street, Sunset Beach, Waiale‘e, Honolulu County, Hawaii, United States",unknown,osm
osm-768063075,21.6803027,-158.0376972,,"Holawa Place, Sunset Beach, Waiale‘e, Honolulu County, Hawaii, United States",unknown,osm
osm-768067631,21.6765527,-158.0388844,,"Huelo Street, Sunset Beach, Waiale‘e, Honolulu County, Hawaii, United States",unknown,osm
osm-768067658,21.6760418,-158.0386842,,"Hoalua Street, Sunset Beach, Waiale‘e, Honolulu County, Hawaii, United States",unknown,osm
osm-768411952,21.6439177,-158.0644587,,"Kamehameha Highway, Pūpūkea, Honolulu County, Hawaii, United States",unknown,osm
osm-768411959,21.6433703,-158.0643695,,"Kamehameha Highway, Pūpūkea, Honolulu County, Hawaii, United States",unknown,osm
osm-770914302,21.3436624,-157.8700458,,"Kamehameha IV Road, Kalihi, Honolulu, Honolulu County, Hawaii, 96858, United States",kalihi,osm
osm-783841053,21.3253066,-157.8049092,,"3513, Kumu Street, Mānoa, East Honolulu, Honolulu, Honolulu County, Hawaii, 96822, United States",honolulu,osm
osm-798217187,21.3337426,-158.0662319,,"Villages of Kapolei Recreation Center, Kamaaha Loop, Villages of Kapolei, Kapolei, Honolulu County, Hawaii, 96707, United States",kapolei,osm
osm-798217188,21.3337181,-158.0663381,,"Kamaaha Loop, Villages of Kapolei, Kapolei, Honolulu County, Hawaii, 96707, United States",kapolei,osm
osm-798999563,21.316339,-157.8313592,,"Kolonahe Place, Makiki, Honolulu, Honolulu County, Hawaii, 98622, United States",honolulu,osm
osm-798999565,21.316176,-157.8308247,,"Kolonahe Place, Makiki, Honolulu, Honolulu County, Hawaii, 98622, United States",honolulu,osm
osm-799186477,21.3367631,-158.0603478,,"Kekuilani Loop, Villages of Kapolei, Kapolei, Honolulu County, Hawaii, 96707, United States",kapolei,osm
osm-799602842,21.3219766,-157.9793054,,"Kapilina Beach Homes Community Center, 101st Street, Iroquois Point, Ewa Beach, Honolulu County, Hawaii, 96853, United States",iroquois-point,osm
osm-800192137,21.3438368,-157.8699502,,"Kamehameha IV Road, Kalihi, Honolulu, Honolulu County, Hawaii, 96858, United States",kalihi,osm
osm-800192138,21.3436552,-157.869744,,"Kamehameha IV Road, Kalihi, Honolulu, Honolulu County, Hawaii, 96858, United States",kalihi,osm
osm-800537416,21.280153,-157.7868095,,"Keanu Street, Waialae-Kahala, East Honolulu, Honolulu, Honolulu County, Hawaii, 96821, United States",kaimuki,osm
osm-801800606,21.3264,-158.0758651,,"Kakala Street, Mehana, Kapolei, Honolulu County, Hawaii, 96707, United States",kapolei,osm
osm-801824787,21.3362823,-158.0864422,,"Big Kahuna, Farrington Highway, City Center, Makakilo City, Kapolei, Honolulu County, Hawaii, 96707, United States",kapolei,osm
osm-801824793,21.3361911,-158.085983,,"Farrington Highway, City Center, Makakilo City, Kapolei, Honolulu County, Hawaii, 96707, United States",kapolei,osm
osm-804855303,21.2795666,-157.7837233,,"Kaimuki-Waialae YMCA, 4835, Kilauea Avenue, Waialae-Kahala, East Honolulu, Honolulu, Honolulu County, Hawaii, 96816, United States",unknown,osm
osm-806665397,21.2851034,-157.6992041,,"Lunalilo Home Road, Marina East, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",hawaii-kai,osm
osm-806693929,21.2798685,-157.7856561,,"Keanu Street, Waialae-Kahala, East Honolulu, Honolulu, Honolulu County, Hawaii, 96821, United States",unknown,osm
osm-810639125,21.2748666,-157.7876555,,"Pueo Street, Waialae-Kahala, Kāhala, East Honolulu, Honolulu, Honolulu County, Hawaii, 96821, United States",unknown,osm
osm-810858956,21.274985,-157.7844837,,"4411, Pahoa Avenue, Waialae-Kahala, Wailupe, Kāhala, East Honolulu, Honolulu, Honolulu County, Hawaii, 96816, United States",unknown,osm
osm-814798583,21.274611,-157.7061951,,"140, Lunalilo Home Road, Portlock, Koko Head, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",unknown,osm
osm-817962491,21.2849971,-157.8144735,,"Lukepane Avenue, Kapahulu, East Honolulu, Honolulu, Honolulu County, Hawaii, 96186, United States",honolulu,osm
osm-819280120,21.2760837,-157.7053982,,"672, Po‘ipū Drive, Portlock, Koko Head, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",unknown,osm
osm-819656175,21.2918387,-157.7085321,,"Kumukahi Place, Hawai’i Kai, Marina Central, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",hawaii-kai,osm
osm-821716545,21.2785009,-157.823171,,"Wayfinder Waikiki, 2375, Ala Wai Boulevard, Waikīkī, Honolulu, Honolulu County, Hawaii, 96815, United States",waikiki,osm
osm-821742695,21.2766375,-157.7029182,,"Nomilo Street, Lunalilo Park Makai, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",unknown,osm
osm-822370446,21.3024097,-157.8321591,,"Punahala Apartments, 1615, Wilder Avenue, Makiki, East Honolulu, Honolulu, Honolulu County, Hawaii, 96822, United States",honolulu,osm
osm-824009762,21.287333,-157.7194996,,"Kawaihae Street, Hawai’i Kai, Kuliʻouʻou, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",niu-valley,osm
osm-824685919,21.2772546,-157.784096,,"Kealaolu Avenue, Waialae-Kahala, Kāhala, East Honolulu, Honolulu, Honolulu County, Hawaii, 96821, United States",unknown,osm
osm-826395118,21.3513364,-157.9160055,,"3523, Ala Haukulu Place, Salt Lake, Honolulu, Honolulu County, Hawaii, 96818, United States",salt-lake,osm
osm-826792119,21.3471087,-157.9103989,,"Likini Street, Salt Lake, Honolulu, Honolulu County, Hawaii, 96818, United States",unknown,osm
osm-826792120,21.3468891,-157.9101768,,"Likini Street, Salt Lake, Honolulu, Honolulu County, Hawaii, 96818, United States",unknown,osm
osm-826884814,21.3667713,-157.9222941,,"Lehia Street, Red Hill, Honolulu, Honolulu County, Hawaii, 96701, United States",pearl-harbor,osm
osm-826884833,21.3681022,-157.920852,,"Lehia Street, Red Hill, Honolulu, Honolulu County, Hawaii, 96701, United States",pearl-harbor,osm
osm-826884839,21.3687486,-157.9208087,,"Lehia Street, Red Hill, Honolulu, Honolulu County, Hawaii, 96701, United States",pearl-harbor,osm
osm-827279223,21.3508184,-157.9151252,,"4918, Likini Street, Salt Lake, Honolulu, Honolulu County, Hawaii, 96818, United States",salt-lake,osm
osm-827513810,21.3576564,-157.9360668,,"Towers Pool, Maklalapa Drive, Makalapa Housing, Āliamanu, Waipahu, Honolulu County, Hawaii, 96860, United States",pearl-harbor,osm
osm-827522178,21.4023315,-157.9630389,,"Pearl City, Honolulu County, Hawaii, 96782, United States",pearl-city,osm
osm-827522180,21.4024951,-157.9631697,,"Pearl City, Honolulu County, Hawaii, 96782, United States",pearl-city,osm
osm-827569163,21.3980859,-157.9788922,,"Pearl Highlands, Pearl City, Honolulu County, Hawaii, 96782, United States",pearl-city,osm
osm-827907277,21.3522172,-157.9200108,,"Ala Aloalo Street, Āliamanu, Honolulu, Honolulu County, Hawaii, 96818, United States",pearl-harbor,osm
osm-827907279,21.3523913,-157.9201213,,"3558, Ala Aloalo Place, Āliamanu, Honolulu, Honolulu County, Hawaii, 96818, United States",pearl-harbor,osm
osm-829838989,21.4800407,-157.9844035,,"Lehiwa Drive, Mililani Mauka, Waipahu, Honolulu County, Hawaii, 96789, United States",mililani,osm
osm-833107268,21.3041493,-157.8292348,,"Manoa Road, Makiki, Honolulu, Honolulu County, Hawaii, 96822, United States",honolulu,osm
osm-833316542,21.3023504,-157.8520601,,"South King Street, Makiki Kai, Honolulu, Honolulu County, Hawaii, 96814, United States",honolulu,osm
osm-833406248,21.256236,-157.8025833,,"3619, Diamond Head Road, Kāhala, East Honolulu, Honolulu, Honolulu County, Hawaii, 96816, United States",unknown,osm
osm-833406287,21.2581433,-157.7994367,,"Palaoa Place, Black Point, Kāhala, East Honolulu, Honolulu, Honolulu County, Hawaii, 96828, United States",unknown,osm
osm-833406295,21.2576075,-157.7994507,,"Palaoa Place, Black Point, Kāhala, East Honolulu, Honolulu, Honolulu County, Hawaii, 96828, United States",unknown,osm
osm-833416152,21.4474442,-158.0093706,,"Imina Place, Mililani Town, Honolulu County, Hawaii, 96789, United States",mililani,osm
osm-833416198,21.4518225,-158.0092641,,"Meheula Parkway, Mililani Town, Honolulu County, Hawaii, 96789, United States",mililani,osm
osm-834058809,21.3061493,-157.8512399,,"Lunalilo Street, Makiki Kai, Honolulu, Honolulu County, Hawaii, 96843, United States",honolulu,osm
osm-835353723,21.3003109,-157.8614898,,"One Water Front Tower, 415-425, South Street, Kakaako Waterfront, Kaka‘ako, Honolulu, Honolulu County, Hawaii, 96813, United States",honolulu,osm
osm-840415822,21.6993366,-157.9943705,,"West Kuilima Loop, Honolulu County, Hawaii, 96731, United States",unknown,osm
osm-840611524,21.3076669,-157.8472582,,"Spencer Street, Makiki Kai, Honolulu, Honolulu County, Hawaii, 96843, United States",honolulu,osm
osm-840619636,21.3223218,-157.8492418,,"Judd Street, Pacific Heights, Honolulu, Honolulu County, Hawaii, 96817, United States",honolulu,osm
osm-841580568,21.4139241,-157.7491129,,"Kainui Drive, Kailua, Honolulu County, Hawaii, 96734, United States",kailua,osm
osm-841580569,21.4143744,-157.7488193,,"Kaiholu Street, Kailua, Honolulu County, Hawaii, 96734, United States",kailua,osm
osm-844481982,21.3535449,-157.9110639,,"Ala Lilikoi Place, Salt Lake, Honolulu, Honolulu County, Hawaii, 96818, United States",salt-lake,osm
osm-844481983,21.3533221,-157.9109473,,"Ala Lilikoi Place, Salt Lake, Honolulu, Honolulu County, Hawaii, 96818, United States",salt-lake,osm
osm-844837208,21.3451329,-158.0497228,,"The Salvation Army, Kualakai Parkway, Ho‘opili, Kapolei, Honolulu County, Hawaii, 96706, United States",kapolei,osm
osm-844837209,21.3450927,-158.0503099,,"The Salvation Army, Keahumoa Parkway, ‘Ewa Villages, Ho‘opili, Kapolei, Honolulu County, Hawaii, 96706, United States",kapolei,osm
osm-878781647,21.2825237,-157.8275228,,"Coconut Waikiki Hotel Parking Garage, Waikīkī, Honolulu, Honolulu County, Hawaii, 96815, United States",honolulu,osm
osm-880831192,21.2680134,-157.7863231,,"729, Ulumaika Street, Waialae-Kahala, Kāhala, East Honolulu, Honolulu, Honolulu County, Hawaii, 96816, United States",unknown,osm
osm-880897108,21.2681685,-157.7863134,,"Iiwi Street, Waialae-Kahala, Kāhala, East Honolulu, Honolulu, Honolulu County, Hawaii, 96821, United States",unknown,osm
osm-880897110,21.2677009,-157.7871926,,"751, Ulumaika Street, Waialae-Kahala, Kāhala, East Honolulu, Honolulu, Honolulu County, Hawaii, 96816, United States",unknown,osm
osm-880897112,21.2675721,-157.787213,,"Ulumaika Street, Waialae-Kahala, Kāhala, East Honolulu, Honolulu, Honolulu County, Hawaii, 96821, United States",unknown,osm
osm-886491762,21.2773399,-157.760782,,"Kalaniana’ole Highway, Waialae Iki and Wiliwilinui, East Honolulu, Honolulu, Honolulu County, Hawaii, 96821, United States",kahala,osm
osm-897444123,21.309069,-157.8390319,,"Rose Terrace, 1687, Pensacola Street, Makiki, Honolulu, Honolulu County, Hawaii, 98622, United States",honolulu,osm
osm-898466801,21.2716812,-157.7732744,,"Kahala Avenue, Waialae-Kahala, Wailupe, Kāhala, East Honolulu, Honolulu, Honolulu County, Hawaii, 96821, United States",kahala,osm
osm-901381536,21.2804403,-157.7377185,,"Kalaniana’ole Highway, Niu Valley, Niu and Niuiki Circle, Hawaii Loa Ridge, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",aina-haina,osm
osm-901794705,21.2788244,-157.7848704,,"Kilauea Avenue, Waialae-Kahala, East Honolulu, Honolulu, Honolulu County, Hawaii, 96821, United States",unknown,osm
osm-903790801,21.4542467,-158.0116518,,"Kipapa Drive, Mililani Town, Honolulu County, Hawaii, 96789, United States",mililani,osm
osm-909355003,21.3874283,-157.9995196,,"Paiwa Street, Waipahu, Honolulu County, Hawaii, 96797, United States",waipahu,osm
osm-909764457,21.2615715,-157.7865046,,"4505, Kahala Avenue, Waialae-Kahala, Black Point, Kāhala, East Honolulu, Honolulu, Honolulu County, Hawaii, 96816, United States",unknown,osm
osm-909764458,21.2617186,-157.7860729,,"Kahala Avenue, Waialae-Kahala, Black Point, Kāhala, East Honolulu, Honolulu, Honolulu County, Hawaii, 96821, United States",unknown,osm
osm-909764463,21.260941,-157.7880594,,"4451, Kahala Avenue, Waialae-Kahala, Wailupe, Kāhala, East Honolulu, Honolulu, Honolulu County, Hawaii, 96816, United States",unknown,osm
osm-909764464,21.2612507,-157.7871695,,"4471, Kahala Avenue, Waialae-Kahala, Black Point, Kāhala, East Honolulu, Honolulu, Honolulu County, Hawaii, 96816, United States",unknown,osm
osm-909764467,21.2622567,-157.7850232,,"Kahala Avenue, Waialae-Kahala, Black Point, Kāhala, East Honolulu, Honolulu, Honolulu County, Hawaii, 96821, United States",unknown,osm
osm-909764469,21.262747,-157.7848697,,"Kahala Avenue, Waialae-Kahala, Black Point, Kāhala, East Honolulu, Honolulu, Honolulu County, Hawaii, 96821, United States",unknown,osm
osm-909764505,21.2638369,-157.7824165,,"Kahala Avenue, Waialae-Kahala, Black Point, Kāhala, East Honolulu, Honolulu, Honolulu County, Hawaii, 96821, United States",unknown,osm
osm-914324063,21.3143094,-157.8352835,,"Kalawahine Place, Makiki, Honolulu, Honolulu County, Hawaii, 98622, United States",honolulu,osm
osm-914334710,21.3109026,-157.8331508,,"Hugh G. Peterson Jr. Residence, 2345, Makiki Heights Drive, Makiki, East Honolulu, Honolulu, Honolulu County, Hawaii, 96822, United States",honolulu,osm
osm-926766155,21.3471532,-157.8794982,,"7th Street, Kalihi, Honolulu, Honolulu County, Hawaii, 96858, United States",kalihi,osm
osm-930113137,21.3480206,-157.8222326,,"Poli Hiwa Place, Honolulu, Honolulu County, Hawaii, 96822, United States",unknown,osm
osm-930512013,21.4239238,-157.7950345,,"Konane Place, Kaneohe, Honolulu County, Hawaii, 96744, United States",kaneohe,osm
osm-934054292,21.3166752,-157.8116341,,"3076, Oahu Avenue, Mānoa, East Honolulu, Honolulu, Honolulu County, Hawaii, 96822, United States",honolulu,osm
osm-934149434,21.3948214,-157.7925955,,"Leleua Way, Keapuka, Kaneohe, Honolulu County, Hawaii, 96744, United States",kaneohe,osm
osm-935468899,21.4171683,-157.7660734,,"Aumoana Way, Kea‘alu, Kaneohe, Honolulu County, Hawaii, 96863, United States",unknown,osm
osm-935468900,21.417088,-157.7661248,,"Aumoana Way, Kea‘alu, Kaneohe, Honolulu County, Hawaii, 96863, United States",unknown,osm
osm-940026595,21.3181089,-157.8055107,,"Pauma Place, Mānoa, East Honolulu, Honolulu, Honolulu County, Hawaii, 96848, United States",honolulu,osm
osm-941662127,21.4270634,-157.7556911,,"Noke Street, Kailua, Honolulu County, Hawaii, 96863, United States",unknown,osm
osm-944493484,21.2905601,-157.7114418,,"Hawai’i Kai Drive, Hahaione Valley, Hawai’i Kai, Marina Central, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",niu-valley,osm
osm-944493509,21.2911552,-157.7111836,,"Hawai’i Kai Drive, Hahaione Valley, Hawai’i Kai, Marina Central, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",niu-valley,osm
osm-944493510,21.2913817,-157.7111155,,"Hawai’i Kai Drive, Hahaione Valley, Hawai’i Kai, Marina Central, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",niu-valley,osm
osm-944493514,21.2916768,-157.7110007,,"Hawai’i Kai Drive, Hahaione Valley, Hawai’i Kai, Marina Central, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",niu-valley,osm
osm-944500069,21.285857,-157.7131507,,"Opihikao Way, Hawai’i Kai, Marina Central, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",niu-valley,osm
osm-944539583,21.2892786,-157.7123649,,"Hawai’i Kai Drive, Hahaione Valley, Hawai’i Kai, Marina Central, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",niu-valley,osm
osm-944539626,21.2867734,-157.7168997,,"Hawai’i Kai Drive, Hawai’i Kai, Marina Central, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",niu-valley,osm
osm-944547999,21.2818473,-157.7066842,,"Koko Isle Circle, Marina East, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",hawaii-kai,osm
osm-944952834,21.2952318,-157.6636279,,"7998, Makaaoa Place, Kalama Valley, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",unknown,osm
osm-944952835,21.2951858,-157.6637739,,"Makaaoa Place, Queen's Gate 2, Kalama Valley, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",unknown,osm
osm-944952839,21.2951034,-157.6639149,,"7998, Makaaoa Place, Kalama Valley, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",unknown,osm
osm-944952840,21.2950187,-157.6641248,,"Makaaoa Place, Queen's Gate 2, Kalama Valley, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",unknown,osm
osm-944955100,21.2946499,-157.6641367,,"Makaaoa Place, Queen's Gate 2, Kalama Valley, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",unknown,osm
osm-944955101,21.2948557,-157.6636697,,"7999, Makaaoa Place, Kalama Valley, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",unknown,osm
osm-944955104,21.294562,-157.6643241,,"Makaaoa Place, Queen's Gate 2, Kalama Valley, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",unknown,osm
osm-944955107,21.2944093,-157.6643773,,"Makaaoa Place, Queen's Gate 2, Kalama Valley, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",unknown,osm
osm-944955109,21.2944792,-157.664677,,"Makaaoa Place, Queen's Gate 2, Kalama Valley, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",unknown,osm
osm-944955110,21.2944688,-157.6646107,,"Championship Course, Kamaole Street, Kalama Valley, Mariner's Cove, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",unknown,osm
osm-944955113,21.2940675,-157.6649463,,"Palea Way, Queen's Gate 2, Kalama Valley, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",unknown,osm
osm-944955114,21.2940209,-157.6652101,,"Palea Way, Queen's Gate 2, Kalama Valley, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",unknown,osm
osm-944955116,21.2942993,-157.6649306,,"Palea Way, Queen's Gate 2, Kalama Valley, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",unknown,osm
osm-944955119,21.2942368,-157.6653324,,"Palea Way, Queen's Gate 2, Kalama Valley, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",unknown,osm
osm-944955121,21.2944226,-157.6653352,,"Makaaoa Place, Queen's Gate 2, Kalama Valley, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",unknown,osm
osm-952509883,21.4354416,-157.8248661,,"Hui Alaiaha Place, Ahuimanu, Kailua, Honolulu County, Hawaii, 96744, United States",ahuimanu,osm
osm-952509884,21.4352994,-157.8248234,,"Hui Alaiaha Place, Ahuimanu, Kailua, Honolulu County, Hawaii, 96744, United States",ahuimanu,osm
osm-961194306,21.3461755,-157.8259845,,"Nuuanu Pali Drive, Honolulu, Honolulu County, Hawaii, 98622, United States",unknown,osm
osm-961194311,21.346961,-157.8254109,,"Old Pali Road, Honolulu, Honolulu County, Hawaii, 98622, United States",unknown,osm
osm-961676795,21.3081214,-157.8440204,,"Maunaihi Terrace, 1031, Maunaihi Place, Makiki Kai, East Honolulu, Honolulu, Honolulu County, Hawaii, 96822, United States",honolulu,osm
osm-961676798,21.3077344,-157.8430709,,"Spencer Street, Makiki Kai, Honolulu, Honolulu County, Hawaii, 98622, United States",honolulu,osm
osm-962188916,21.3460586,-157.8284551,,"Palimalu Drive, Honolulu, Honolulu County, Hawaii, 98622, United States",unknown,osm
osm-988772747,21.4009767,-158.0035835,,"Lumiaina Street, Waikele, Crestview, Waipahu, Honolulu County, Hawaii, 96797, United States",waipahu,osm
osm-993770049,21.3311525,-158.0735173,,"Kunehi Street, City Center, Kalaeloa, Kapolei, Honolulu County, Hawaii, 96707, United States",kapolei,osm
osm-994074773,21.3082747,-157.843082,,"Spencer Street, Makiki Kai, Honolulu, Honolulu County, Hawaii, 98622, United States",honolulu,osm
osm-996448644,21.4652012,-158.2153909,,"Moua Street, Makaha, Honolulu County, Hawaii, 96792, United States",makaha,osm
osm-1004862548,21.2784323,-157.8222894,,"Camilla, 2411, Ala Wai Boulevard, Waikīkī, East Honolulu, Honolulu, Honolulu County, Hawaii, 96815, United States",waikiki,osm
osm-1005160681,21.3662121,-157.9181535,,"Epukane Street, Red Hill, Honolulu, Honolulu County, Hawaii, 96818, United States",salt-lake,osm
osm-1005428358,21.2749061,-157.81865,,"Wai Nani Way, Kapahulu, East Honolulu, Honolulu, Honolulu County, Hawaii, 96815, United States",waikiki,osm
osm-1005428359,21.2745042,-157.8203964,,"Paoakalani Avenue, Kapahulu, East Honolulu, Honolulu, Honolulu County, Hawaii, 96815, United States",waikiki,osm
osm-1006265065,21.3203277,-157.8432558,,"Namilimili Street, Pacific Heights, East Honolulu, Honolulu, Honolulu County, Hawaii, 98622, United States",honolulu,osm
osm-1009807834,21.3078688,-157.8274138,,"2299, Round Top Drive, Lower Mānoa, Mānoa, East Honolulu, Honolulu, Honolulu County, Hawaii, 96822, United States",honolulu,osm
osm-1010093050,21.2771676,-157.8260375,,"Kaʻiulani Avenue, Kalakaua Shopping District, Waikīkī, Honolulu, Honolulu County, Hawaii, 96815, United States",waikiki,osm
osm-1010794602,21.2758663,-157.821325,,"Liliʻuokalani Avenue, Waikīkī, Honolulu, Honolulu County, Hawaii, 96815, United States",waikiki,osm
osm-1011177717,21.272014,-157.8219228,,"Lemon Road, Waikīkī, Honolulu, Honolulu County, Hawaii, 96815, United States",waikiki,osm
osm-1011177731,21.2852216,-157.8358144,,"Ena Road, McCully, Honolulu, Honolulu County, Hawaii, 96830, United States",honolulu,osm
osm-1011178186,21.2852738,-157.8316972,,"Oahu Surf One, 419, Keoniana Street, McCully, Honolulu, Honolulu County, Hawaii, 96815, United States",honolulu,osm
osm-1011178187,21.2856769,-157.8313013,,"Oahu Surf Two, 439, Keoniana Street, McCully, Honolulu, Honolulu County, Hawaii, 96815, United States",honolulu,osm
osm-1015825839,21.300508,-157.8247429,,"Marques Street, Lower Mānoa, McCully, Honolulu, Honolulu County, Hawaii, 96822, United States",honolulu,osm
osm-1037072572,21.2763006,-157.8199242,,"Ala Wai Boulevard, Kapahulu, East Honolulu, Honolulu, Honolulu County, Hawaii, 96815, United States",waikiki,osm
osm-1037072574,21.2801258,-157.8358228,Iluma Pool,"Iluma Pool, Paoa Place, Waikīkī, East Honolulu, Honolulu, Honolulu County, Hawaii, 96830, United States",honolulu,osm
osm-1042064073,21.2746274,-157.7867278,The Regency at Kahala Pool,"The Regency at Kahala Pool, Pahoa Avenue, Waialae-Kahala, Kāhala, East Honolulu, Honolulu, Honolulu County, Hawaii, 96821, United States",unknown,osm
osm-1058396142,21.2819948,-157.8297775,,"Lauula Street, Waikīkī, Honolulu, Honolulu County, Hawaii, 96815, United States",honolulu,osm
osm-1058396144,21.2818684,-157.8297296,,"Lauula Street, Waikīkī, Honolulu, Honolulu County, Hawaii, 96815, United States",honolulu,osm
osm-1058396145,21.2824798,-157.8302466,,"Kalaimoku Street, Waikīkī, Honolulu, Honolulu County, Hawaii, 96815, United States",honolulu,osm
osm-1074415919,21.4199693,-157.8005783,,"Lilipuna Road, Kaneohe, Honolulu County, Hawaii, 96744, United States",kaneohe,osm
osm-1074415920,21.4213193,-157.8002024,,"PuuAlii PHASE I Office, 46-058, Aliianela Place, Kaneohe, Honolulu County, Hawaii, 96744, United States",kaneohe,osm
osm-1075225789,21.2769145,-157.8282633,,"Surf Lanai, 2259, Kalākaua Avenue, Kalakaua Shopping District, Waikīkī, Honolulu, Honolulu County, Hawaii, 96815, United States",waikiki,osm
osm-1077853767,21.643841,-158.0255157,,"Pupukea Road, Honolulu County, Hawaii, United States",unknown,osm
osm-1079933487,21.4078622,-157.9490141,,"Wailuna, Waimalu, Waipahu, Honolulu County, Hawaii, 96782, United States",pearl-city,osm
osm-1081103162,21.3429705,-158.1226476,,"Olani Street, The Coconut Plantation, Kapolei, Honolulu County, Hawaii, 96707, United States",unknown,osm
osm-1081103163,21.3436125,-158.1245479,,"Olani Street, The Coconut Plantation, Kapolei, Honolulu County, Hawaii, 96707, United States",unknown,osm
osm-1081132520,21.3419073,-158.1178826,,"Koi'o Drive, Ko'Olina Kai Golf Estates and Villas, Kapolei, Honolulu County, Hawaii, 96707, United States",unknown,osm
osm-1082574094,21.2809044,-157.8261382,,"Island Colony, 445, Seaside Avenue, Waikīkī, Honolulu, Honolulu County, Hawaii, 96815, United States",honolulu,osm
osm-1090883447,21.5163012,-158.0032736,NCTAMS Pool,"NCTAMS Pool, 500, Center Street, Wahiawa, Honolulu County, Hawaii, 96786, United States",unknown,osm
